Accession_number	Start	End	Prediction_method
NC_009997.1	3682500	3692500	alien_hunter
NC_009997.1	3770000	3775000	alien_hunter
NC_009997.1	3942500	3947500	alien_hunter
NC_009997.1	3980000	3985000	alien_hunter
NC_009997.1	3992500	4017500	alien_hunter
NC_009997.1	4032500	4037500	alien_hunter
NC_009997.1	4097500	4105000	alien_hunter
NC_009997.1	4107500	4125000	alien_hunter
NC_009997.1	4142500	4147500	alien_hunter
NC_009997.1	4152500	4157500	alien_hunter
NC_009997.1	4182500	4187500	alien_hunter
NC_009997.1	4320000	4330000	alien_hunter
NC_009997.1	4375000	4380000	alien_hunter
NC_009997.1	4472500	4480000	alien_hunter
NC_009997.1	4547500	4552500	alien_hunter
NC_009997.1	4662500	4667500	alien_hunter
NC_009997.1	4677500	4682500	alien_hunter
NC_009997.1	4760000	4770000	alien_hunter
NC_009997.1	4782500	4787500	alien_hunter
NC_009997.1	4792500	4797500	alien_hunter
NC_009997.1	4830000	4852500	alien_hunter
NC_009997.1	4860000	4865000	alien_hunter
NC_009997.1	4880000	4887500	alien_hunter
NC_009997.1	4902500	4907500	alien_hunter
NC_009997.1	4982500	4992500	alien_hunter
NC_009997.1	4997500	5007500	alien_hunter
NC_009997.1	5027500	5035000	alien_hunter
NC_009997.1	5040000	5045000	alien_hunter
NC_009997.1	5067500	5072500	alien_hunter
NC_009997.1	5107500	5115000	alien_hunter
NC_009997.1	5192500	5222500	alien_hunter
NC_009997.1	5232500	5237500	alien_hunter
NC_009997.1	5282500	5287500	alien_hunter
NC_009997.1	5300000	5305000	alien_hunter
NC_009997.1	5312500	5322500	alien_hunter
NC_009997.1	5330000	5337500	alien_hunter
NC_008577.1	50000	57500	alien_hunter
NC_008577.1	190000	202500	alien_hunter
NC_008577.1	215000	222500	alien_hunter
NC_008577.1	225000	257500	alien_hunter
NC_008577.1	267500	272500	alien_hunter
NC_008577.1	425000	442500	alien_hunter
NC_008577.1	485000	490000	alien_hunter
NC_008577.1	622500	627500	alien_hunter
NC_008577.1	1022500	1027500	alien_hunter
NC_008577.1	1100000	1105000	alien_hunter
NC_008577.1	1200000	1205000	alien_hunter
NC_008577.1	1457500	1505000	alien_hunter
NC_008577.1	1512500	1525000	alien_hunter
NC_008577.1	1545000	1550000	alien_hunter
NC_008577.1	1590000	1605000	alien_hunter
NC_008577.1	1642500	1647500	alien_hunter
NC_008577.1	1697500	1705000	alien_hunter
NC_008577.1	1852500	1860000	alien_hunter
NC_008577.1	1892500	1907500	alien_hunter
NC_008577.1	2007500	2017500	alien_hunter
NC_008577.1	2030000	2035000	alien_hunter
NC_008577.1	2120000	2125000	alien_hunter
NC_008577.1	2130000	2142500	alien_hunter
NC_008577.1	2257500	2265000	alien_hunter
NC_008577.1	2407500	2422500	alien_hunter
NC_008577.1	2425000	2447500	alien_hunter
NC_008577.1	2512500	2527500	alien_hunter
NC_008577.1	2610000	2630000	alien_hunter
NC_008577.1	2827500	2832500	alien_hunter
NC_008577.1	2915000	2920000	alien_hunter
NC_008577.1	3127500	3137500	alien_hunter
NC_008577.1	3142500	3150000	alien_hunter
NC_008577.1	3255000	3260000	alien_hunter
NC_008577.1	3750000	3757500	alien_hunter
NC_008577.1	3800000	3805000	alien_hunter
NC_008577.1	3925000	3930000	alien_hunter
NC_008577.1	4192500	4197500	alien_hunter
NC_008577.1	4477500	4490000	alien_hunter
NC_008577.1	4540000	4552500	alien_hunter
NC_008577.1	4615000	4640000	alien_hunter
NC_008577.1	4692500	4697500	alien_hunter
NC_008577.1	4807500	4812500	alien_hunter
NC_008577.1	4915000	4922500	alien_hunter
NC_008577.1	4947500	4952500	alien_hunter
NC_008577.1	4962500	4967500	alien_hunter
NC_007384.1	20000	30000	alien_hunter
NC_007384.1	132500	137500	alien_hunter
NC_007384.1	160000	165000	alien_hunter
NC_007384.1	167500	172500	alien_hunter
NC_007384.1	240000	247500	alien_hunter
NC_007384.1	250000	270000	alien_hunter
NC_007384.1	277500	290000	alien_hunter
NC_007384.1	315000	322500	alien_hunter
NC_007384.1	347500	355000	alien_hunter
NC_007384.1	372500	380000	alien_hunter
NC_007384.1	545000	552500	alien_hunter
NC_007384.1	580000	585000	alien_hunter
NC_007384.1	637500	642500	alien_hunter
NC_007384.1	690000	700000	alien_hunter
NC_007384.1	717500	725000	alien_hunter
NC_007384.1	765000	772500	alien_hunter
NC_007384.1	790000	795000	alien_hunter
NC_007384.1	900000	905000	alien_hunter
NC_007384.1	1015000	1020000	alien_hunter
NC_007384.1	1087500	1107500	alien_hunter
NC_007384.1	1145000	1157500	alien_hunter
NC_007384.1	1235000	1240000	alien_hunter
NC_007384.1	1242500	1247500	alien_hunter
NC_007384.1	1267500	1275000	alien_hunter
NC_007384.1	1325000	1340000	alien_hunter
NC_007384.1	1342500	1350000	alien_hunter
NC_007384.1	1360000	1370000	alien_hunter
NC_007384.1	1387500	1392500	alien_hunter
NC_007384.1	1410000	1415000	alien_hunter
NC_007384.1	1507500	1515000	alien_hunter
NC_007384.1	1660000	1667500	alien_hunter
NC_007384.1	1702500	1712500	alien_hunter
NC_007384.1	1742500	1752500	alien_hunter
NC_007384.1	1760000	1782500	alien_hunter
NC_007384.1	1865000	1875000	alien_hunter
NC_007384.1	1985000	1990000	alien_hunter
NC_007384.1	2005000	2027500	alien_hunter
NC_007384.1	2032500	2037500	alien_hunter
NC_007384.1	2087500	2095000	alien_hunter
NC_007384.1	2117500	2140000	alien_hunter
NC_007384.1	2142500	2147500	alien_hunter
NC_007384.1	2152500	2157500	alien_hunter
NC_007384.1	2257500	2265000	alien_hunter
NC_007384.1	2280000	2287500	alien_hunter
NC_007384.1	2467500	2472500	alien_hunter
NC_007384.1	2540000	2567500	alien_hunter
NC_007384.1	2570000	2585000	alien_hunter
NC_007384.1	2592500	2610000	alien_hunter
NC_007384.1	2667500	2675000	alien_hunter
NC_007384.1	2802500	2810000	alien_hunter
NC_007384.1	2812500	2825000	alien_hunter
NC_007384.1	2830000	2845000	alien_hunter
NC_007384.1	2870000	2880000	alien_hunter
NC_007384.1	2892500	2897500	alien_hunter
NC_007384.1	2937500	2947500	alien_hunter
NC_007384.1	3070000	3075000	alien_hunter
NC_007384.1	3155000	3170000	alien_hunter
NC_007384.1	3337500	3347500	alien_hunter
NC_007384.1	3390000	3402500	alien_hunter
NC_007384.1	3447500	3455000	alien_hunter
NC_007384.1	3595000	3605000	alien_hunter
NC_007384.1	3612500	3627500	alien_hunter
NC_007384.1	3632500	3637500	alien_hunter
NC_007384.1	3737500	3742500	alien_hunter
NC_007384.1	3745000	3762500	alien_hunter
NC_007384.1	3765000	3770000	alien_hunter
NC_007384.1	3775000	3780000	alien_hunter
NC_007384.1	3900000	3910000	alien_hunter
NC_007384.1	3925000	3930000	alien_hunter
NC_007384.1	3960000	3972500	alien_hunter
NC_007384.1	3987500	3995000	alien_hunter
NC_007384.1	4000000	4012500	alien_hunter
NC_007384.1	4045000	4052500	alien_hunter
NC_007384.1	4092500	4117500	alien_hunter
NC_007384.1	4120000	4125000	alien_hunter
NC_007384.1	4147500	4155000	alien_hunter
NC_007384.1	4212500	4220000	alien_hunter
NC_007384.1	4252500	4260000	alien_hunter
NC_007384.1	4277500	4282500	alien_hunter
NC_007384.1	4340000	4345000	alien_hunter
NC_007384.1	4382500	4410000	alien_hunter
NC_007384.1	4425000	4432500	alien_hunter
NC_007384.1	4470000	4477500	alien_hunter
NC_007384.1	4500000	4505000	alien_hunter
NC_007384.1	4532500	4545000	alien_hunter
NC_007384.1	4585000	4590000	alien_hunter
NC_007384.1	4700000	4707500	alien_hunter
NC_007384.1	4732500	4747500	alien_hunter
NC_007384.1	4767500	4772500	alien_hunter
NC_009445.1	137500	142500	alien_hunter
NC_009445.1	210000	217500	alien_hunter
NC_009445.1	305000	312500	alien_hunter
NC_009445.1	410000	415000	alien_hunter
NC_009445.1	425000	430000	alien_hunter
NC_009445.1	445000	455000	alien_hunter
NC_009445.1	465000	497500	alien_hunter
NC_009445.1	535000	540000	alien_hunter
NC_009445.1	557500	567500	alien_hunter
NC_009445.1	622500	630000	alien_hunter
NC_009445.1	655000	660000	alien_hunter
NC_009445.1	670000	675000	alien_hunter
NC_009445.1	690000	697500	alien_hunter
NC_009445.1	710000	715000	alien_hunter
NC_009445.1	830000	855000	alien_hunter
NC_009445.1	857500	870000	alien_hunter
NC_009445.1	872500	877500	alien_hunter
NC_009445.1	952500	960000	alien_hunter
NC_009445.1	1032500	1037500	alien_hunter
NC_009445.1	1090000	1100000	alien_hunter
NC_009445.1	1112500	1120000	alien_hunter
NC_009445.1	1175000	1180000	alien_hunter
NC_009445.1	1280000	1287500	alien_hunter
NC_009445.1	1312500	1355000	alien_hunter
NC_009445.1	1362500	1380000	alien_hunter
NC_009445.1	1397500	1405000	alien_hunter
NC_009445.1	1417500	1422500	alien_hunter
NC_009445.1	1440000	1447500	alien_hunter
NC_009445.1	1457500	1467500	alien_hunter
NC_009445.1	1600000	1607500	alien_hunter
NC_009445.1	1617500	1622500	alien_hunter
NC_009445.1	1947500	1952500	alien_hunter
NC_009445.1	1955000	1960000	alien_hunter
NC_009445.1	2007500	2012500	alien_hunter
NC_009445.1	2035000	2040000	alien_hunter
NC_009445.1	2105000	2112500	alien_hunter
NC_009445.1	2122500	2127500	alien_hunter
NC_009445.1	2172500	2177500	alien_hunter
NC_009445.1	2185000	2190000	alien_hunter
NC_009445.1	2322500	2372500	alien_hunter
NC_009445.1	2375000	2380000	alien_hunter
NC_009445.1	2385000	2390000	alien_hunter
NC_009445.1	2435000	2442500	alien_hunter
NC_009445.1	2572500	2580000	alien_hunter
NC_009445.1	2597500	2602500	alien_hunter
NC_009445.1	2727500	2735000	alien_hunter
NC_009445.1	2782500	2787500	alien_hunter
NC_009445.1	2825000	2830000	alien_hunter
NC_009445.1	2940000	2947500	alien_hunter
NC_009445.1	3092500	3097500	alien_hunter
NC_009445.1	3135000	3140000	alien_hunter
NC_009445.1	3152500	3160000	alien_hunter
NC_009445.1	3200000	3207500	alien_hunter
NC_009445.1	3247500	3262500	alien_hunter
NC_009445.1	3265000	3280000	alien_hunter
NC_009445.1	3312500	3320000	alien_hunter
NC_009445.1	3372500	3380000	alien_hunter
NC_009445.1	3405000	3425000	alien_hunter
NC_009445.1	3462500	3467500	alien_hunter
NC_009445.1	3500000	3507500	alien_hunter
NC_009445.1	3542500	3547500	alien_hunter
NC_009445.1	3592500	3597500	alien_hunter
NC_009445.1	3647500	3655000	alien_hunter
NC_009445.1	3787500	3795000	alien_hunter
NC_009445.1	3800000	3812500	alien_hunter
NC_009445.1	3822500	3830000	alien_hunter
NC_009445.1	3837500	3842500	alien_hunter
NC_009445.1	3912500	3922500	alien_hunter
NC_009445.1	3985000	3995000	alien_hunter
NC_009445.1	4022500	4030000	alien_hunter
NC_009445.1	4057500	4070000	alien_hunter
NC_009445.1	4105000	4135000	alien_hunter
NC_009445.1	4147500	4152500	alien_hunter
NC_009445.1	4155000	4165000	alien_hunter
NC_009445.1	4192500	4200000	alien_hunter
NC_009445.1	4242500	4247500	alien_hunter
NC_009445.1	4285000	4292500	alien_hunter
NC_009445.1	4360000	4367500	alien_hunter
NC_009445.1	4372500	4380000	alien_hunter
NC_009445.1	4385000	4390000	alien_hunter
NC_009445.1	4395000	4400000	alien_hunter
NC_009445.1	4422500	4427500	alien_hunter
NC_009445.1	4440000	4447500	alien_hunter
NC_009445.1	4467500	4472500	alien_hunter
NC_009445.1	4490000	4500000	alien_hunter
NC_009445.1	4537500	4542500	alien_hunter
NC_009445.1	4555000	4560000	alien_hunter
NC_009445.1	4572500	4580000	alien_hunter
NC_009445.1	4607500	4620000	alien_hunter
NC_009445.1	4677500	4687500	alien_hunter
NC_009445.1	4742500	4750000	alien_hunter
NC_009445.1	4925000	4932500	alien_hunter
NC_009445.1	4940000	4952500	alien_hunter
NC_009445.1	5010000	5015000	alien_hunter
NC_009445.1	5037500	5057500	alien_hunter
NC_009445.1	5082500	5097500	alien_hunter
NC_009445.1	5125000	5132500	alien_hunter
NC_009445.1	5150000	5157500	alien_hunter
NC_009445.1	5182500	5190000	alien_hunter
NC_009445.1	5237500	5250000	alien_hunter
NC_009445.1	5255000	5260000	alien_hunter
NC_009445.1	5275000	5282500	alien_hunter
NC_009445.1	5360000	5375000	alien_hunter
NC_009445.1	5392500	5410000	alien_hunter
NC_009445.1	5420000	5432500	alien_hunter
NC_009445.1	5505000	5530000	alien_hunter
NC_009445.1	5540000	5550000	alien_hunter
NC_009445.1	5622500	5630000	alien_hunter
NC_009445.1	5635000	5642500	alien_hunter
NC_009445.1	5662500	5670000	alien_hunter
NC_009445.1	5702500	5712500	alien_hunter
NC_009445.1	5740000	5745000	alien_hunter
NC_009445.1	5842500	5847500	alien_hunter
NC_009445.1	5930000	5935000	alien_hunter
NC_009445.1	5985000	5990000	alien_hunter
NC_009445.1	6007500	6015000	alien_hunter
NC_009445.1	6060000	6065000	alien_hunter
NC_009445.1	6107500	6112500	alien_hunter
NC_009445.1	6115000	6120000	alien_hunter
NC_009445.1	6122500	6127500	alien_hunter
NC_009445.1	6187500	6200000	alien_hunter
NC_009445.1	6225000	6230000	alien_hunter
NC_009445.1	6235000	6242500	alien_hunter
NC_009445.1	6340000	6345000	alien_hunter
NC_009445.1	6352500	6360000	alien_hunter
NC_009445.1	6367500	6372500	alien_hunter
NC_009445.1	6422500	6452500	alien_hunter
NC_009445.1	6525000	6530000	alien_hunter
NC_009445.1	6550000	6555000	alien_hunter
NC_009445.1	6625000	6672500	alien_hunter
NC_009445.1	6687500	6705000	alien_hunter
NC_009445.1	6795000	6802500	alien_hunter
NC_009445.1	6880000	6890000	alien_hunter
NC_009445.1	7032500	7037500	alien_hunter
NC_009445.1	7160000	7167500	alien_hunter
NC_009445.1	7195000	7237500	alien_hunter
NC_009445.1	7297500	7312500	alien_hunter
NC_009445.1	7320000	7342500	alien_hunter
NC_009445.1	7345000	7382500	alien_hunter
NC_009445.1	7417500	7422500	alien_hunter
NC_008321.1	42500	50000	alien_hunter
NC_008321.1	107500	112500	alien_hunter
NC_008321.1	115000	122500	alien_hunter
NC_008321.1	135000	140000	alien_hunter
NC_008321.1	200000	207500	alien_hunter
NC_008321.1	210000	245000	alien_hunter
NC_008321.1	250000	260000	alien_hunter
NC_008321.1	317500	322500	alien_hunter
NC_008321.1	327500	332500	alien_hunter
NC_008321.1	350000	357500	alien_hunter
NC_008321.1	387500	392500	alien_hunter
NC_008321.1	412500	432500	alien_hunter
NC_008321.1	465000	472500	alien_hunter
NC_008321.1	475000	482500	alien_hunter
NC_008321.1	530000	537500	alien_hunter
NC_008321.1	580000	585000	alien_hunter
NC_008321.1	595000	600000	alien_hunter
NC_008321.1	692500	697500	alien_hunter
NC_008321.1	732500	737500	alien_hunter
NC_008321.1	750000	755000	alien_hunter
NC_008321.1	805000	812500	alien_hunter
NC_008321.1	982500	990000	alien_hunter
NC_008321.1	1005000	1010000	alien_hunter
NC_008321.1	1065000	1070000	alien_hunter
NC_008321.1	1095000	1100000	alien_hunter
NC_008321.1	1127500	1135000	alien_hunter
NC_008321.1	1192500	1200000	alien_hunter
NC_008321.1	1205000	1212500	alien_hunter
NC_008321.1	1332500	1337500	alien_hunter
NC_008321.1	1445000	1450000	alien_hunter
NC_008321.1	1477500	1485000	alien_hunter
NC_008321.1	1520000	1550000	alien_hunter
NC_008321.1	1552500	1557500	alien_hunter
NC_008321.1	1585000	1595000	alien_hunter
NC_008321.1	1632500	1637500	alien_hunter
NC_008321.1	1642500	1650000	alien_hunter
NC_008321.1	1665000	1670000	alien_hunter
NC_008321.1	1690000	1695000	alien_hunter
NC_008321.1	1755000	1760000	alien_hunter
NC_008321.1	1790000	1797500	alien_hunter
NC_008321.1	1865000	1872500	alien_hunter
NC_008321.1	1930000	1942500	alien_hunter
NC_008321.1	1985000	1990000	alien_hunter
NC_008321.1	2000000	2007500	alien_hunter
NC_008321.1	2010000	2017500	alien_hunter
NC_008321.1	2030000	2040000	alien_hunter
NC_008321.1	2042500	2050000	alien_hunter
NC_008321.1	2192500	2200000	alien_hunter
NC_008321.1	2267500	2272500	alien_hunter
NC_008321.1	2332500	2337500	alien_hunter
NC_008321.1	2465000	2470000	alien_hunter
NC_008321.1	2520000	2530000	alien_hunter
NC_008321.1	2557500	2562500	alien_hunter
NC_008321.1	2577500	2585000	alien_hunter
NC_008321.1	2652500	2662500	alien_hunter
NC_008321.1	2665000	2685000	alien_hunter
NC_008321.1	2705000	2710000	alien_hunter
NC_008321.1	2777500	2782500	alien_hunter
NC_008321.1	2820000	2825000	alien_hunter
NC_008321.1	2862500	2867500	alien_hunter
NC_008321.1	2922500	2937500	alien_hunter
NC_008321.1	2982500	2990000	alien_hunter
NC_008321.1	3002500	3007500	alien_hunter
NC_008321.1	3012500	3017500	alien_hunter
NC_008321.1	3060000	3065000	alien_hunter
NC_008321.1	3127500	3132500	alien_hunter
NC_008321.1	3142500	3147500	alien_hunter
NC_008321.1	3172500	3177500	alien_hunter
NC_008321.1	3197500	3202500	alien_hunter
NC_008321.1	3240000	3247500	alien_hunter
NC_008321.1	3327500	3335000	alien_hunter
NC_008321.1	3512500	3530000	alien_hunter
NC_008321.1	3540000	3547500	alien_hunter
NC_008321.1	3567500	3577500	alien_hunter
NC_008321.1	3612500	3617500	alien_hunter
NC_008321.1	3655000	3660000	alien_hunter
NC_008321.1	3760000	3767500	alien_hunter
NC_008321.1	3820000	3847500	alien_hunter
NC_008321.1	3932500	3937500	alien_hunter
NC_008321.1	3970000	3980000	alien_hunter
NC_008321.1	4037500	4042500	alien_hunter
NC_008321.1	4047500	4055000	alien_hunter
NC_008321.1	4120000	4125000	alien_hunter
NC_008321.1	4210000	4215000	alien_hunter
NC_008321.1	4247500	4265000	alien_hunter
NC_008321.1	4337500	4342500	alien_hunter
NC_008321.1	4365000	4370000	alien_hunter
NC_008321.1	4395000	4400000	alien_hunter
NC_008321.1	4430000	4440000	alien_hunter
NC_008321.1	4445000	4455000	alien_hunter
NC_008321.1	4465000	4470000	alien_hunter
NC_008321.1	4577500	4582500	alien_hunter
NC_008321.1	4637500	4647500	alien_hunter
NC_008321.1	4670000	4680000	alien_hunter
NC_008321.1	4685000	4695000	alien_hunter
NC_010334.1	5000	10000	alien_hunter
NC_010334.1	27500	32500	alien_hunter
NC_010334.1	40000	50000	alien_hunter
NC_010334.1	80000	87500	alien_hunter
NC_010334.1	100000	105000	alien_hunter
NC_010334.1	112500	132500	alien_hunter
NC_010334.1	137500	142500	alien_hunter
NC_010334.1	152500	167500	alien_hunter
NC_010334.1	175000	180000	alien_hunter
NC_010334.1	192500	200000	alien_hunter
NC_010334.1	202500	220000	alien_hunter
NC_010334.1	232500	245000	alien_hunter
NC_010334.1	250000	262500	alien_hunter
NC_010334.1	280000	287500	alien_hunter
NC_010334.1	305000	310000	alien_hunter
NC_010334.1	312500	317500	alien_hunter
NC_010334.1	320000	325000	alien_hunter
NC_010334.1	332500	337500	alien_hunter
NC_010334.1	340000	362500	alien_hunter
NC_010334.1	377500	395000	alien_hunter
NC_010334.1	402500	407500	alien_hunter
NC_010334.1	415000	452500	alien_hunter
NC_010334.1	480000	485000	alien_hunter
NC_010334.1	490000	495000	alien_hunter
NC_010334.1	540000	555000	alien_hunter
NC_010334.1	562500	567500	alien_hunter
NC_010334.1	577500	582500	alien_hunter
NC_010334.1	585000	590000	alien_hunter
NC_010334.1	592500	602500	alien_hunter
NC_010334.1	612500	640000	alien_hunter
NC_010334.1	652500	657500	alien_hunter
NC_010334.1	662500	667500	alien_hunter
NC_010334.1	670000	675000	alien_hunter
NC_010334.1	682500	687500	alien_hunter
NC_010334.1	707500	717500	alien_hunter
NC_010334.1	722500	745000	alien_hunter
NC_010334.1	775000	782500	alien_hunter
NC_010334.1	792500	797500	alien_hunter
NC_010334.1	810000	815000	alien_hunter
NC_010334.1	820000	825000	alien_hunter
NC_010334.1	837500	852500	alien_hunter
NC_010334.1	867500	877500	alien_hunter
NC_010334.1	880000	897500	alien_hunter
NC_010334.1	940000	947500	alien_hunter
NC_010334.1	952500	960000	alien_hunter
NC_010334.1	1002500	1007500	alien_hunter
NC_010334.1	1017500	1022500	alien_hunter
NC_010334.1	1035000	1055000	alien_hunter
NC_010334.1	1062500	1067500	alien_hunter
NC_010334.1	1160000	1170000	alien_hunter
NC_010334.1	1172500	1177500	alien_hunter
NC_010334.1	1200000	1207500	alien_hunter
NC_010334.1	1225000	1232500	alien_hunter
NC_010334.1	1267500	1272500	alien_hunter
NC_010334.1	1295000	1300000	alien_hunter
NC_010334.1	1335000	1340000	alien_hunter
NC_010334.1	1372500	1385000	alien_hunter
NC_010334.1	1400000	1407500	alien_hunter
NC_010334.1	1440000	1445000	alien_hunter
NC_010334.1	1497500	1507500	alien_hunter
NC_010334.1	1520000	1527500	alien_hunter
NC_010334.1	1537500	1542500	alien_hunter
NC_010334.1	1552500	1557500	alien_hunter
NC_010334.1	1565000	1590000	alien_hunter
NC_010334.1	1597500	1615000	alien_hunter
NC_010334.1	1642500	1647500	alien_hunter
NC_010334.1	1660000	1665000	alien_hunter
NC_010334.1	1672500	1677500	alien_hunter
NC_010334.1	1700000	1705000	alien_hunter
NC_010334.1	1707500	1717500	alien_hunter
NC_010334.1	1725000	1735000	alien_hunter
NC_010334.1	1737500	1745000	alien_hunter
NC_010334.1	1775000	1782500	alien_hunter
NC_010334.1	1787500	1812500	alien_hunter
NC_010334.1	1815000	1822500	alien_hunter
NC_010334.1	1837500	1842500	alien_hunter
NC_010334.1	1852500	1862500	alien_hunter
NC_010334.1	1872500	1877500	alien_hunter
NC_010334.1	1952500	1957500	alien_hunter
NC_010334.1	1960000	1967500	alien_hunter
NC_010334.1	1975000	1980000	alien_hunter
NC_010334.1	1982500	1990000	alien_hunter
NC_010334.1	2027500	2032500	alien_hunter
NC_010334.1	2045000	2050000	alien_hunter
NC_010334.1	2087500	2110000	alien_hunter
NC_010334.1	2115000	2122500	alien_hunter
NC_010334.1	2135000	2152500	alien_hunter
NC_010334.1	2167500	2172500	alien_hunter
NC_010334.1	2200000	2205000	alien_hunter
NC_010334.1	2250000	2257500	alien_hunter
NC_010334.1	2285000	2295000	alien_hunter
NC_010334.1	2320000	2327500	alien_hunter
NC_010334.1	2347500	2352500	alien_hunter
NC_010334.1	2357500	2372500	alien_hunter
NC_010334.1	2375000	2380000	alien_hunter
NC_010334.1	2387500	2397500	alien_hunter
NC_010334.1	2427500	2442500	alien_hunter
NC_010334.1	2450000	2455000	alien_hunter
NC_010334.1	2465000	2472500	alien_hunter
NC_010334.1	2490000	2505000	alien_hunter
NC_010334.1	2512500	2522500	alien_hunter
NC_010334.1	2527500	2535000	alien_hunter
NC_010334.1	2555000	2562500	alien_hunter
NC_010334.1	2570000	2577500	alien_hunter
NC_010334.1	2582500	2587500	alien_hunter
NC_010334.1	2622500	2665000	alien_hunter
NC_010334.1	2695000	2702500	alien_hunter
NC_010334.1	2755000	2775000	alien_hunter
NC_010334.1	2820000	2832500	alien_hunter
NC_010334.1	2910000	2922500	alien_hunter
NC_010334.1	2927500	2932500	alien_hunter
NC_010334.1	2990000	3000000	alien_hunter
NC_010334.1	3002500	3007500	alien_hunter
NC_010334.1	3015000	3020000	alien_hunter
NC_010334.1	3032500	3037500	alien_hunter
NC_010334.1	3045000	3055000	alien_hunter
NC_010334.1	3075000	3085000	alien_hunter
NC_010334.1	3117500	3122500	alien_hunter
NC_010334.1	3137500	3152500	alien_hunter
NC_010334.1	3165000	3172500	alien_hunter
NC_010334.1	3200000	3207500	alien_hunter
NC_010334.1	3230000	3237500	alien_hunter
NC_010334.1	3242500	3247500	alien_hunter
NC_010334.1	3270000	3287500	alien_hunter
NC_010334.1	3302500	3310000	alien_hunter
NC_010334.1	3325000	3335000	alien_hunter
NC_010334.1	3352500	3357500	alien_hunter
NC_010334.1	3360000	3365000	alien_hunter
NC_010334.1	3377500	3390000	alien_hunter
NC_010334.1	3442500	3447500	alien_hunter
NC_010334.1	3462500	3470000	alien_hunter
NC_010334.1	3472500	3477500	alien_hunter
NC_010334.1	3480000	3485000	alien_hunter
NC_010334.1	3492500	3507500	alien_hunter
NC_010334.1	3525000	3537500	alien_hunter
NC_010334.1	3547500	3560000	alien_hunter
NC_010334.1	3590000	3600000	alien_hunter
NC_010334.1	3607500	3612500	alien_hunter
NC_010334.1	3622500	3627500	alien_hunter
NC_010334.1	3635000	3640000	alien_hunter
NC_010334.1	3652500	3672500	alien_hunter
NC_010334.1	3720000	3725000	alien_hunter
NC_010334.1	3762500	3767500	alien_hunter
NC_010334.1	3822500	3827500	alien_hunter
NC_010334.1	3832500	3847500	alien_hunter
NC_010334.1	3857500	3862500	alien_hunter
NC_010334.1	3877500	3882500	alien_hunter
NC_010334.1	3887500	3892500	alien_hunter
NC_010334.1	3932500	3937500	alien_hunter
NC_010334.1	3947500	3957500	alien_hunter
NC_010334.1	3985000	3990000	alien_hunter
NC_010334.1	4060000	4072500	alien_hunter
NC_010334.1	4075000	4080000	alien_hunter
NC_010334.1	4090000	4105000	alien_hunter
NC_010334.1	4112500	4120000	alien_hunter
NC_010334.1	4162500	4167500	alien_hunter
NC_010334.1	4190000	4197500	alien_hunter
NC_010334.1	4200000	4205000	alien_hunter
NC_010334.1	4207500	4220000	alien_hunter
NC_010334.1	4335000	4347500	alien_hunter
NC_010334.1	4350000	4355000	alien_hunter
NC_010334.1	4375000	4380000	alien_hunter
NC_010334.1	4410000	4420000	alien_hunter
NC_010334.1	4422500	4430000	alien_hunter
NC_010334.1	4472500	4480000	alien_hunter
NC_010334.1	4520000	4527500	alien_hunter
NC_010334.1	4572500	4592500	alien_hunter
NC_010334.1	4597500	4602500	alien_hunter
NC_010334.1	4647500	4655000	alien_hunter
NC_010334.1	4685000	4692500	alien_hunter
NC_010334.1	4695000	4702500	alien_hunter
NC_010334.1	4710000	4722500	alien_hunter
NC_010334.1	4737500	4745000	alien_hunter
NC_010334.1	4757500	4777500	alien_hunter
NC_010334.1	4800000	4810000	alien_hunter
NC_010334.1	4842500	4847500	alien_hunter
NC_010334.1	4857500	4877500	alien_hunter
NC_010334.1	4880000	4885000	alien_hunter
NC_010334.1	4887500	4895000	alien_hunter
NC_010334.1	4905000	4910000	alien_hunter
NC_010334.1	4930000	4955000	alien_hunter
NC_010334.1	4987500	5005000	alien_hunter
NC_010334.1	5010000	5055000	alien_hunter
NC_010334.1	5072500	5077500	alien_hunter
NC_010334.1	5105000	5112500	alien_hunter
NC_010334.1	5132500	5140000	alien_hunter
NC_010334.1	5145000	5162500	alien_hunter
NC_010334.1	5172500	5182500	alien_hunter
NC_010334.1	5205000	5212500	alien_hunter
NC_010334.1	5215000	5222500	alien_hunter
NC_008463.1	50000	57500	alien_hunter
NC_008463.1	277500	282500	alien_hunter
NC_008463.1	287500	315000	alien_hunter
NC_008463.1	637500	645000	alien_hunter
NC_008463.1	710000	715000	alien_hunter
NC_008463.1	730000	775000	alien_hunter
NC_008463.1	1192500	1200000	alien_hunter
NC_008463.1	1227500	1235000	alien_hunter
NC_008463.1	1300000	1330000	alien_hunter
NC_008463.1	1757500	1770000	alien_hunter
NC_008463.1	1860000	1867500	alien_hunter
NC_008463.1	1917500	1942500	alien_hunter
NC_008463.1	2022500	2045000	alien_hunter
NC_008463.1	2420000	2427500	alien_hunter
NC_008463.1	2472500	2492500	alien_hunter
NC_008463.1	2657500	2665000	alien_hunter
NC_008463.1	2690000	2702500	alien_hunter
NC_008463.1	2850000	2877500	alien_hunter
NC_008463.1	2925000	2930000	alien_hunter
NC_008463.1	2935000	2940000	alien_hunter
NC_008463.1	3172500	3192500	alien_hunter
NC_008463.1	3402500	3410000	alien_hunter
NC_008463.1	3510000	3517500	alien_hunter
