Accession_number	Start	End	Prediction_method
NC_009074	64797	110550	PredictBias
NC_009074	155691	167803	PredictBias
NC_009074	178591	185152	PredictBias
NC_009074	204694	224004	PredictBias
NC_009074	249890	271995	PredictBias
NC_009074	334280	339320	PredictBias
NC_009074	374888	379673	PredictBias
NC_009074	386776	395883	PredictBias
NC_009074	451521	460181	PredictBias
NC_009074	481192	523919	PredictBias
NC_009074	546466	592343	PredictBias
NC_009074	825683	834858	PredictBias
NC_009074	854994	861440	PredictBias
NC_009074	910607	933678	PredictBias
NC_009074	999658	1011034	PredictBias
NC_009074	1084683	1112224	PredictBias
NC_009074	1258982	1273927	PredictBias
NC_009074	1292680	1307992	PredictBias
NC_009074	1324029	1360677	PredictBias
NC_009074	1381444	1407620	PredictBias
NC_009074	1414535	1422828	PredictBias
NC_009074	1473281	1519516	PredictBias
NC_009074	1542296	1574702	PredictBias
NC_009074	1580008	1588915	PredictBias
NC_009074	1600780	1619060	PredictBias
NC_009074	1665154	1704016	PredictBias
NC_009074	1723236	1748983	PredictBias
NC_009074	1750048	1756268	PredictBias
NC_009074	1833648	1844469	PredictBias
NC_009074	1849175	1855884	PredictBias
NC_009074	1867864	1933624	PredictBias
NC_009074	2057229	2064919	PredictBias
NC_009074	2209765	2215329	PredictBias
NC_009074	2236577	2242743	PredictBias
NC_009074	2280780	2319431	PredictBias
NC_009074	2376195	2383909	PredictBias
NC_009074	2425927	2434065	PredictBias
NC_009074	2575074	2587629	PredictBias
NC_009074	2635039	2648741	PredictBias
NC_009074	2776261	2783388	PredictBias
NC_009074	2790093	2798395	PredictBias
NC_009074	2834977	2854410	PredictBias
NC_009074	2915858	2939904	PredictBias
NC_009074	2973617	3000337	PredictBias
NC_009074	3029716	3046605	PredictBias
NC_009074	3055003	3068008	PredictBias
NC_009074	3083228	3092500	PredictBias
NC_009074	3108040	3117288	PredictBias
NC_009074	3171005	3200839	PredictBias
NC_009074	3211285	3221705	PredictBias
NC_009074	3365716	3378993	PredictBias
NC_009074	3405229	3429890	PredictBias
NC_009074	3462051	3469975	PredictBias
NC_009074	3530342	3542446	PredictBias
NC_009074	3556229	3577526	PredictBias
NC_009074	3592690	3596636	PredictBias
NC_009074	3747382	3770485	PredictBias
NC_009074	3780832	3818933	PredictBias
NC_009074	3868426	3894911	PredictBias
NC_008322	61527	72574	PredictBias
NC_008322	96287	119433	PredictBias
NC_008322	172300	180323	PredictBias
NC_008322	196360	240523	PredictBias
NC_008322	267876	276883	PredictBias
NC_008322	310126	314897	PredictBias
NC_008322	370860	387627	PredictBias
NC_008322	479354	510343	PredictBias
NC_008322	528806	546372	PredictBias
NC_008322	571132	588888	PredictBias
NC_008322	629910	641067	PredictBias
NC_008322	643863	665558	PredictBias
NC_008322	715060	733163	PredictBias
NC_008322	765060	797091	PredictBias
NC_008322	807099	855461	PredictBias
NC_008322	959309	976144	PredictBias
NC_008322	1042104	1054867	PredictBias
NC_008322	1111709	1126647	PredictBias
NC_008322	1145117	1156921	PredictBias
NC_008322	1173248	1202231	PredictBias
NC_008322	1244974	1272320	PredictBias
NC_008322	1326427	1338447	PredictBias
NC_008322	1430178	1443623	PredictBias
NC_008322	1443752	1456590	PredictBias
NC_008322	1500236	1510513	PredictBias
NC_008322	1518224	1534165	PredictBias
NC_008322	1538160	1587410	PredictBias
NC_008322	1588777	1626513	PredictBias
NC_008322	1700864	1719036	PredictBias
NC_008322	1839335	1850045	PredictBias
NC_008322	1899519	1914872	PredictBias
NC_008322	1943912	1952526	PredictBias
NC_008322	1999188	2021472	PredictBias
NC_008322	2077628	2121077	PredictBias
NC_008322	2138717	2144671	PredictBias
NC_008322	2173176	2194284	PredictBias
NC_008322	2207719	2227876	PredictBias
NC_008322	2240608	2248313	PredictBias
NC_008322	2377339	2390390	PredictBias
NC_008322	2416789	2448909	PredictBias
NC_008322	2575381	2592393	PredictBias
NC_008322	2618747	2648250	PredictBias
NC_008322	2698768	2710210	PredictBias
NC_008322	2718067	2748274	PredictBias
NC_008322	2782766	2787813	PredictBias
NC_008322	2834435	2846260	PredictBias
NC_008322	2970836	2994748	PredictBias
NC_008322	3015968	3031449	PredictBias
NC_008322	3036613	3049364	PredictBias
NC_008322	3063662	3072244	PredictBias
NC_008322	3114103	3129858	PredictBias
NC_008322	3138256	3147375	PredictBias
NC_008322	3223686	3259894	PredictBias
NC_008322	3287081	3291486	PredictBias
NC_008322	3382990	3390142	PredictBias
NC_008322	3421381	3434824	PredictBias
NC_008322	3458921	3472159	PredictBias
NC_008322	3569524	3588225	PredictBias
NC_008322	3742488	3766408	PredictBias
NC_008322	3788417	3800168	PredictBias
NC_008322	3825417	3836111	PredictBias
NC_008322	3896314	3924304	PredictBias
NC_008322	3974789	4036905	PredictBias
NC_008322	4059458	4065133	PredictBias
NC_008322	4124774	4132400	PredictBias
NC_008322	4146259	4182574	PredictBias
NC_008322	4227665	4248344	PredictBias
NC_008322	4314879	4336372	PredictBias
NC_008322	4355305	4362471	PredictBias
NC_008322	4378824	4402460	PredictBias
NC_008322	4469756	4484821	PredictBias
NC_008322	4487019	4507257	PredictBias
NC_008322	4562659	4570929	PredictBias
NC_008322	4588550	4620795	PredictBias
NC_008322	4764023	4779059	PredictBias
NC_007651	5456	32693	PredictBias
NC_007651	37305	47864	PredictBias
NC_007651	70662	85793	PredictBias
NC_007651	93414	147248	PredictBias
NC_007651	190164	196714	PredictBias
NC_007651	222483	238868	PredictBias
NC_007651	254341	290060	PredictBias
NC_007651	382154	394175	PredictBias
NC_007651	401290	417801	PredictBias
NC_007651	427153	436665	PredictBias
NC_007651	485019	509855	PredictBias
NC_007651	541378	580974	PredictBias
NC_007651	698467	708892	PredictBias
NC_007651	728187	751323	PredictBias
NC_007651	773009	784242	PredictBias
NC_007651	803250	816214	PredictBias
NC_007651	838645	859824	PredictBias
NC_007651	910185	921645	PredictBias
NC_007651	946783	956533	PredictBias
NC_007651	1028191	1062036	PredictBias
NC_007651	1097046	1110163	PredictBias
NC_007651	1131112	1145354	PredictBias
NC_007651	1202063	1217024	PredictBias
NC_007651	1233974	1251072	PredictBias
NC_007651	1321348	1330622	PredictBias
NC_007651	1422329	1432511	PredictBias
NC_007651	1439698	1465032	PredictBias
NC_007651	1497241	1515858	PredictBias
NC_007651	1538756	1561423	PredictBias
NC_007651	1569845	1579123	PredictBias
NC_007651	1584340	1596096	PredictBias
NC_007651	1611642	1652567	PredictBias
NC_007651	1663478	1678153	PredictBias
NC_007651	1730273	1737551	PredictBias
NC_007651	1745758	1755597	PredictBias
NC_007651	1785775	1793002	PredictBias
NC_007651	1883709	1893802	PredictBias
NC_007651	2001875	2007651	PredictBias
NC_007651	2035401	2047501	PredictBias
NC_007651	2103116	2113077	PredictBias
NC_007651	2279924	2288512	PredictBias
NC_007651	2376209	2407050	PredictBias
NC_007651	2570735	2590925	PredictBias
NC_007651	2634434	2658432	PredictBias
NC_007651	2662872	2695959	PredictBias
NC_007651	2715438	2785749	PredictBias
NC_007651	2794147	2831311	PredictBias
NC_007651	2883277	2892305	PredictBias
NC_007651	2898851	2906033	PredictBias
NC_007651	2913370	2929634	PredictBias
NC_007651	2986541	2997144	PredictBias
NC_007651	3015547	3030983	PredictBias
NC_007651	3051703	3158251	PredictBias
NC_007651	3208314	3233059	PredictBias
NC_007651	3248124	3286312	PredictBias
NC_007651	3288158	3301931	PredictBias
NC_007651	3406242	3421110	PredictBias
NC_007651	3460129	3468828	PredictBias
NC_007651	3549436	3592008	PredictBias
NC_007651	3615986	3632147	PredictBias
NC_007651	3658814	3697035	PredictBias
NC_007651	3765372	3783349	PredictBias
NC_004603	65314	85150	PredictBias
NC_004603	142696	150580	PredictBias
NC_004603	198473	246218	PredictBias
NC_004603	358648	368322	PredictBias
NC_004603	372883	403120	PredictBias
NC_004603	412499	430784	PredictBias
NC_004603	440642	443250	PredictBias
NC_004603	553139	559784	PredictBias
NC_004603	656309	672505	PredictBias
NC_004603	676920	690796	PredictBias
NC_004603	811869	843705	PredictBias
NC_004603	948138	963230	PredictBias
NC_004603	975876	984595	PredictBias
NC_004603	1115706	1141390	PredictBias
NC_004603	1229874	1237796	PredictBias
NC_004603	1393336	1400807	PredictBias
NC_004603	1471123	1498640	PredictBias
NC_004603	1506285	1526996	PredictBias
NC_004603	1618066	1644123	PredictBias
NC_004603	1651172	1681631	PredictBias
NC_004603	1724745	1750174	PredictBias
NC_004603	1772786	1791608	PredictBias
NC_004603	1796959	1808570	PredictBias
NC_004603	1823001	1828560	PredictBias
NC_004603	1900472	1947999	PredictBias
NC_004603	1965403	1969413	PredictBias
NC_004603	2007313	2023359	PredictBias
NC_004603	2074996	2131940	PredictBias
NC_004603	2222072	2255715	PredictBias
NC_004603	2327788	2332475	PredictBias
NC_004603	2338526	2375764	PredictBias
NC_004603	2454531	2459397	PredictBias
NC_004603	2505824	2518777	PredictBias
NC_004603	2571535	2580225	PredictBias
NC_004603	2589736	2600499	PredictBias
NC_004603	2649669	2667530	PredictBias
NC_004603	2842626	2860120	PredictBias
NC_004603	3020404	3046713	PredictBias
NC_004603	3052438	3059547	PredictBias
NC_004603	3157876	3192116	PredictBias
NC_004603	3208807	3215539	PredictBias
NC_004603	3246546	3254634	PredictBias
NC_009445	251919	260196	PredictBias
NC_009445	292932	318709	PredictBias
NC_009445	373356	377282	PredictBias
NC_009445	445629	455116	PredictBias
NC_009445	464006	494183	PredictBias
NC_009445	555915	572547	PredictBias
NC_009445	584898	592940	PredictBias
NC_009445	742755	752110	PredictBias
NC_009445	927526	940623	PredictBias
NC_009445	951043	973381	PredictBias
NC_009445	1063617	1076752	PredictBias
NC_009445	1082384	1092972	PredictBias
NC_009445	1150252	1167125	PredictBias
NC_009445	1181648	1193996	PredictBias
NC_009445	1227231	1239090	PredictBias
NC_009445	1242250	1258358	PredictBias
NC_009445	1314963	1365056	PredictBias
NC_009445	1372878	1390142	PredictBias
NC_009445	1445639	1453536	PredictBias
NC_009445	1454164	1464787	PredictBias
NC_009445	1485094	1495342	PredictBias
NC_009445	1507791	1515502	PredictBias
NC_009445	1530710	1541719	PredictBias
NC_009445	1562136	1569901	PredictBias
NC_009445	1575321	1589992	PredictBias
NC_009445	1624323	1631934	PredictBias
NC_009445	1687007	1698809	PredictBias
NC_009445	1712408	1729595	PredictBias
NC_009445	1842210	1851687	PredictBias
NC_009445	1909007	1915740	PredictBias
NC_009445	2019957	2030236	PredictBias
NC_009445	2132793	2140948	PredictBias
NC_009445	2163240	2180710	PredictBias
NC_009445	2303217	2383721	PredictBias
NC_009445	2591947	2596714	PredictBias
NC_009445	2665212	2678777	PredictBias
NC_009445	2727935	2743556	PredictBias
NC_009445	2849526	2857275	PredictBias
NC_009445	3068351	3076691	PredictBias
NC_009445	3133431	3153953	PredictBias
NC_009445	3262645	3272897	PredictBias
NC_009445	3405033	3419824	PredictBias
NC_009445	3443583	3457698	PredictBias
NC_009445	3566816	3577737	PredictBias
NC_009445	3602356	3615458	PredictBias
NC_009445	3637979	3648919	PredictBias
NC_009445	3677223	3685060	PredictBias
NC_009445	3779338	3804043	PredictBias
NC_009445	3820079	3831812	PredictBias
NC_009445	3863007	3881288	PredictBias
NC_009445	3933024	3950028	PredictBias
NC_009445	3972077	3978727	PredictBias
NC_009445	4028520	4036547	PredictBias
NC_009445	4058459	4067347	PredictBias
NC_009445	4118308	4128983	PredictBias
NC_009445	4147577	4167092	PredictBias
NC_009445	4185275	4199383	PredictBias
NC_009445	4212336	4216305	PredictBias
NC_009445	4231910	4238363	PredictBias
NC_009445	4322120	4329217	PredictBias
NC_009445	4338757	4348915	PredictBias
NC_009445	4386294	4406791	PredictBias
NC_009445	4491217	4497051	PredictBias
NC_009445	4518881	4538799	PredictBias
NC_009445	4605983	4619424	PredictBias
NC_009445	4672518	4681972	PredictBias
NC_009445	4769791	4781672	PredictBias
NC_009445	4783222	4795082	PredictBias
NC_009445	4795092	4801957	PredictBias
NC_009445	4824841	4834073	PredictBias
NC_009445	4937643	4947319	PredictBias
NC_009445	4967814	4974498	PredictBias
NC_009445	4984888	5002268	PredictBias
NC_009445	5074679	5105974	PredictBias
NC_009445	5154125	5165194	PredictBias
NC_009445	5192518	5197458	PredictBias
NC_009445	5211388	5237240	PredictBias
NC_009445	5238482	5257410	PredictBias
NC_009445	5271265	5280707	PredictBias
NC_009445	5298352	5306898	PredictBias
NC_009445	5317101	5327352	PredictBias
NC_009445	5357979	5374059	PredictBias
NC_009445	5387410	5405280	PredictBias
NC_009445	5505621	5529746	PredictBias
NC_009445	5540963	5559735	PredictBias
NC_009445	5635928	5641575	PredictBias
NC_009445	5659017	5665077	PredictBias
NC_009445	5679153	5684267	PredictBias
NC_009445	5700899	5719929	PredictBias
NC_009445	5804330	5822583	PredictBias
NC_009445	5869503	5886103	PredictBias
NC_009445	5924042	5932061	PredictBias
NC_009445	5944826	5956647	PredictBias
NC_009445	6114763	6132066	PredictBias
NC_009445	6132101	6146263	PredictBias
NC_009445	6186689	6203243	PredictBias
NC_009445	6226650	6239648	PredictBias
NC_009445	6304119	6320131	PredictBias
NC_009445	6339272	6360312	PredictBias
NC_009445	6383045	6410422	PredictBias
NC_009445	6419658	6435549	PredictBias
NC_009445	6544870	6563263	PredictBias
NC_009445	6593419	6610299	PredictBias
NC_009445	6722947	6734758	PredictBias
NC_009445	6765756	6772389	PredictBias
NC_009445	6793184	6814439	PredictBias
NC_009445	6873407	6891201	PredictBias
NC_009445	6924881	6937322	PredictBias
NC_009445	7087713	7094010	PredictBias
NC_009445	7161990	7173395	PredictBias
NC_009445	7187610	7232422	PredictBias
NC_009445	7265204	7278743	PredictBias
NC_009445	7284172	7313765	PredictBias
NC_009445	7318944	7389512	PredictBias
NC_009445	7426472	7438746	PredictBias
NC_007005	48668	59529	PredictBias
NC_007005	101677	145225	PredictBias
NC_007005	159893	194330	PredictBias
NC_007005	324350	332632	PredictBias
NC_007005	433624	441934	PredictBias
NC_007005	459036	484741	PredictBias
NC_007005	517592	540087	PredictBias
NC_007005	650619	662571	PredictBias
NC_007005	685704	706924	PredictBias
NC_007005	716978	732695	PredictBias
NC_007005	741617	761378	PredictBias
NC_007005	784699	798623	PredictBias
NC_007005	818332	827350	PredictBias
NC_007005	838293	857875	PredictBias
NC_007005	899245	910831	PredictBias
NC_007005	911918	929652	PredictBias
NC_007005	971484	980591	PredictBias
NC_007005	1000822	1012115	PredictBias
NC_007005	1029008	1075661	PredictBias
NC_007005	1165785	1181826	PredictBias
NC_007005	1274985	1286364	PredictBias
NC_007005	1289354	1296282	PredictBias
NC_007005	1316345	1331164	PredictBias
NC_007005	1336758	1357058	PredictBias
NC_007005	1357344	1383732	PredictBias
NC_007005	1393300	1404454	PredictBias
NC_007005	1415962	1438235	PredictBias
NC_007005	1468991	1494757	PredictBias
NC_007005	1584734	1676327	PredictBias
NC_007005	1685719	1730282	PredictBias
NC_007005	1741344	1749769	PredictBias
NC_007005	1802565	1811720	PredictBias
NC_007005	1837974	1845648	PredictBias
NC_007005	1877991	1891352	PredictBias
NC_007005	1909129	1949003	PredictBias
NC_007005	1981895	1989837	PredictBias
NC_007005	2017234	2032302	PredictBias
NC_007005	2037906	2067563	PredictBias
NC_007005	2151185	2157570	PredictBias
NC_007005	2162175	2174846	PredictBias
NC_007005	2190664	2282493	PredictBias
NC_007005	2349422	2403962	PredictBias
NC_007005	2444715	2456502	PredictBias
NC_007005	2462935	2474405	PredictBias
NC_007005	2513660	2533618	PredictBias
NC_007005	2540993	2556207	PredictBias
NC_007005	2616301	2626885	PredictBias
NC_007005	2650482	2658154	PredictBias
NC_007005	2680305	2725374	PredictBias
NC_007005	2829630	2839074	PredictBias
NC_007005	2879475	2904150	PredictBias
NC_007005	3027873	3041285	PredictBias
NC_007005	3172404	3184808	PredictBias
NC_007005	3201692	3239802	PredictBias
NC_007005	3324180	3337272	PredictBias
NC_007005	3351260	3429256	PredictBias
NC_007005	3436901	3443468	PredictBias
NC_007005	3521458	3537856	PredictBias
NC_007005	3549129	3566013	PredictBias
NC_007005	3604250	3620417	PredictBias
NC_007005	3674007	3705097	PredictBias
NC_007005	3706730	3715120	PredictBias
NC_007005	3749615	3781100	PredictBias
NC_007005	3787551	3797131	PredictBias
NC_007005	3836385	3846434	PredictBias
NC_007005	3927085	3932524	PredictBias
NC_007005	3956781	3967673	PredictBias
NC_007005	4046088	4079387	PredictBias
NC_007005	4093985	4152133	PredictBias
NC_007005	4216180	4225143	PredictBias
NC_007005	4270306	4276967	PredictBias
NC_007005	4312730	4334716	PredictBias
NC_007005	4346503	4365988	PredictBias
NC_007005	4396395	4403733	PredictBias
NC_007005	4432524	4459017	PredictBias
NC_007005	4518247	4552615	PredictBias
NC_007005	4591592	4599353	PredictBias
NC_007005	4679341	4687344	PredictBias
NC_007005	4755766	4778203	PredictBias
NC_007005	4788758	4826584	PredictBias
NC_007005	4834440	4839591	PredictBias
NC_007005	4900188	4909082	PredictBias
NC_007005	4957358	5018535	PredictBias
NC_007005	5128171	5176467	PredictBias
NC_007005	5238914	5257324	PredictBias
NC_007005	5276400	5284410	PredictBias
NC_007005	5298772	5309185	PredictBias
NC_007005	5316377	5333944	PredictBias
NC_007005	5346636	5420028	PredictBias
NC_007005	5472997	5479857	PredictBias
NC_007005	5496742	5516463	PredictBias
NC_007005	5602632	5623067	PredictBias
NC_007005	5688372	5701126	PredictBias
NC_007005	5774961	5790975	PredictBias
NC_007005	5831392	5839265	PredictBias
NC_007005	5869794	5875709	PredictBias
NC_007005	5889737	5925952	PredictBias
NC_007005	5962579	5966510	PredictBias
NC_007005	5971022	5980289	PredictBias
NC_007005	6021719	6047531	PredictBias
NC_006905	48109	63936	PredictBias
NC_006905	112094	119724	PredictBias
NC_006905	135677	143048	PredictBias
NC_006905	207137	232371	PredictBias
NC_006905	298061	304515	PredictBias
NC_006905	313631	352933	PredictBias
NC_006905	370276	445866	PredictBias
NC_006905	460629	473303	PredictBias
NC_006905	486353	497341	PredictBias
NC_006905	506823	512811	PredictBias
NC_006905	522282	547320	PredictBias
NC_006905	573616	587192	PredictBias
NC_006905	619171	640361	PredictBias
NC_006905	682231	725853	PredictBias
NC_006905	803955	861858	PredictBias
NC_006905	875075	889838	PredictBias
NC_006905	908209	915543	PredictBias
NC_006905	937759	972141	PredictBias
NC_006905	980344	994078	PredictBias
NC_006905	1014808	1051410	PredictBias
NC_006905	1075051	1123866	PredictBias
NC_006905	1153360	1170397	PredictBias
NC_006905	1184390	1211673	PredictBias
NC_006905	1237485	1253147	PredictBias
NC_006905	1304113	1417638	PredictBias
NC_006905	1469660	1478696	PredictBias
NC_006905	1496798	1544566	PredictBias
NC_006905	1668993	1674415	PredictBias
NC_006905	1728052	1739220	PredictBias
NC_006905	1766008	1778380	PredictBias
NC_006905	1793606	1802822	PredictBias
NC_006905	1827501	1839465	PredictBias
NC_006905	1875524	1881126	PredictBias
NC_006905	1885092	1904645	PredictBias
NC_006905	1966081	1988135	PredictBias
NC_006905	2032863	2043591	PredictBias
NC_006905	2060711	2070917	PredictBias
NC_006905	2075502	2088906	PredictBias
NC_006905	2098369	2110356	PredictBias
NC_006905	2119042	2151836	PredictBias
NC_006905	2176673	2206776	PredictBias
NC_006905	2224965	2237729	PredictBias
NC_006905	2276975	2302564	PredictBias
NC_006905	2352770	2374837	PredictBias
NC_006905	2379727	2394515	PredictBias
NC_006905	2422351	2453894	PredictBias
NC_006905	2485675	2495684	PredictBias
NC_006905	2518173	2527931	PredictBias
NC_006905	2573389	2591161	PredictBias
NC_006905	2603499	2620000	PredictBias
NC_006905	2631405	2662389	PredictBias
NC_006905	2722757	2791106	PredictBias
NC_006905	2859887	2900283	PredictBias
NC_006905	2912964	2921469	PredictBias
NC_006905	2934264	3014329	PredictBias
NC_006905	3033112	3060619	PredictBias
NC_006905	3141045	3152720	PredictBias
NC_006905	3164839	3177811	PredictBias
NC_006905	3230947	3250945	PredictBias
NC_006905	3313848	3332537	PredictBias
NC_006905	3386342	3393648	PredictBias
NC_006905	3468286	3481286	PredictBias
NC_006905	3510997	3520577	PredictBias
NC_006905	3551353	3556115	PredictBias
NC_006905	3558315	3569276	PredictBias
NC_006905	3593197	3598720	PredictBias
NC_006905	3611751	3637978	PredictBias
NC_006905	3667415	3681021	PredictBias
NC_006905	3681280	3714119	PredictBias
NC_006905	3720295	3729598	PredictBias
NC_006905	3735799	3757337	PredictBias
NC_006905	3771357	3832029	PredictBias
NC_006905	3846218	3858217	PredictBias
NC_006905	3878486	3896141	PredictBias
NC_006905	3913988	3923255	PredictBias
NC_006905	3924106	3930810	PredictBias
NC_006905	3950345	3956590	PredictBias
NC_006905	3959193	3969557	PredictBias
NC_006905	4002185	4014361	PredictBias
NC_006905	4144543	4153283	PredictBias
NC_006905	4199582	4209980	PredictBias
NC_006905	4212883	4220111	PredictBias
NC_006905	4320284	4353338	PredictBias
NC_006905	4407244	4442112	PredictBias
NC_006905	4463562	4470570	PredictBias
NC_006905	4490284	4500569	PredictBias
NC_006905	4530104	4543694	PredictBias
NC_006905	4626870	4697666	PredictBias
NC_006905	4714960	4721062	PredictBias
NC_010102	55451	64021	PredictBias
NC_010102	87772	89628	PredictBias
NC_010102	134055	145132	PredictBias
NC_010102	165912	182528	PredictBias
NC_010102	214246	228566	PredictBias
NC_010102	232206	237167	PredictBias
NC_010102	251046	265694	PredictBias
NC_010102	319973	334892	PredictBias
NC_010102	359718	381590	PredictBias
NC_010102	440838	447401	PredictBias
NC_010102	532210	541968	PredictBias
NC_010102	558985	565977	PredictBias
NC_010102	568367	574467	PredictBias
NC_010102	660667	675855	PredictBias
NC_010102	820573	833338	PredictBias
NC_010102	847016	891148	PredictBias
NC_010102	954756	986544	PredictBias
NC_010102	995059	1022395	PredictBias
NC_010102	1027839	1032121	PredictBias
NC_010102	1039926	1055955	PredictBias
NC_010102	1056534	1062027	PredictBias
NC_010102	1089161	1099889	PredictBias
NC_010102	1142456	1168116	PredictBias
NC_010102	1253727	1259329	PredictBias
NC_010102	1292967	1303690	PredictBias
NC_010102	1334091	1340786	PredictBias
NC_010102	1392295	1403414	PredictBias
NC_010102	1485453	1504870	PredictBias
NC_010102	1511375	1528007	PredictBias
NC_010102	1609058	1657855	PredictBias
NC_010102	1725166	1743600	PredictBias
NC_010102	1891910	1898050	PredictBias
NC_010102	1932810	1949520	PredictBias
NC_010102	1975050	2007486	PredictBias
NC_010102	2023656	2030166	PredictBias
NC_010102	2145221	2158028	PredictBias
NC_010102	2173927	2201139	PredictBias
NC_010102	2235226	2244622	PredictBias
NC_010102	2253992	2277065	PredictBias
NC_010102	2286882	2355050	PredictBias
NC_010102	2451946	2480196	PredictBias
NC_010102	2496014	2509409	PredictBias
NC_010102	2517564	2535644	PredictBias
NC_010102	2570183	2578164	PredictBias
NC_010102	2579541	2589159	PredictBias
NC_010102	2607869	2644798	PredictBias
NC_010102	2657640	2673501	PredictBias
NC_010102	2685703	2696745	PredictBias
NC_010102	2841310	2861900	PredictBias
NC_010102	2922420	2928645	PredictBias
NC_010102	2934819	2965228	PredictBias
NC_010102	2971973	3047222	PredictBias
NC_010102	3061065	3070420	PredictBias
NC_010102	3143666	3155940	PredictBias
NC_010102	3192272	3206232	PredictBias
NC_010102	3369110	3384628	PredictBias
NC_010102	3518790	3524606	PredictBias
NC_010102	3555545	3560307	PredictBias
NC_010102	3655317	3668872	PredictBias
NC_010102	3671750	3711334	PredictBias
NC_010102	3739908	3749872	PredictBias
NC_010102	3807657	3836514	PredictBias
NC_010102	3839080	3849349	PredictBias
NC_010102	3852865	3865692	PredictBias
NC_010102	3885132	3916651	PredictBias
NC_010102	3925479	3939238	PredictBias
NC_010102	3969068	3979442	PredictBias
NC_010102	3987747	3998468	PredictBias
NC_010102	4015626	4024740	PredictBias
NC_010102	4160942	4171628	PredictBias
NC_010102	4223678	4233662	PredictBias
NC_010102	4240541	4250064	PredictBias
NC_010102	4260972	4268381	PredictBias
NC_010102	4391082	4433451	PredictBias
NC_010102	4454973	4461982	PredictBias
NC_010102	4481687	4577256	PredictBias
NC_010102	4609173	4624794	PredictBias
NC_010102	4845776	4854937	PredictBias
NC_010322	4	70384	PredictBias
NC_010322	116160	125605	PredictBias
NC_010322	197089	233683	PredictBias
NC_010322	245336	255356	PredictBias
NC_010322	399811	411292	PredictBias
NC_010322	415654	425492	PredictBias
NC_010322	447035	457559	PredictBias
NC_010322	478680	503917	PredictBias
NC_010322	748461	750707	PredictBias
NC_010322	770471	785511	PredictBias
NC_010322	817574	844503	PredictBias
NC_010322	863350	879895	PredictBias
NC_010322	917273	924287	PredictBias
NC_010322	929837	939525	PredictBias
NC_010322	948274	984350	PredictBias
NC_010322	1015047	1026904	PredictBias
NC_010322	1184554	1215062	PredictBias
NC_010322	1245050	1253091	PredictBias
NC_010322	1267241	1276397	PredictBias
NC_010322	1333723	1356231	PredictBias
NC_010322	1363962	1379780	PredictBias
NC_010322	1397231	1408500	PredictBias
NC_010322	1420777	1435459	PredictBias
NC_010322	1437396	1445889	PredictBias
NC_010322	1480334	1488817	PredictBias
NC_010322	1491108	1496027	PredictBias
NC_010322	1512161	1562262	PredictBias
NC_010322	1621830	1645120	PredictBias
NC_010322	1687305	1695333	PredictBias
NC_010322	1745207	1764308	PredictBias
NC_010322	1806488	1812048	PredictBias
NC_010322	1820058	1858967	PredictBias
NC_010322	1937095	1941090	PredictBias
NC_010322	1974138	1992090	PredictBias
NC_010322	2076836	2087002	PredictBias
NC_010322	2135580	2151915	PredictBias
NC_010322	2212474	2216537	PredictBias
NC_010322	2292100	2301145	PredictBias
NC_010322	2371942	2381513	PredictBias
NC_010322	2386939	2402964	PredictBias
NC_010322	2415321	2437039	PredictBias
NC_010322	2596020	2605016	PredictBias
NC_010322	2653479	2664319	PredictBias
NC_010322	2688649	2710749	PredictBias
NC_010322	2710751	2724539	PredictBias
NC_010322	2726003	2761532	PredictBias
NC_010322	2775630	2782143	PredictBias
NC_010322	2810733	2828739	PredictBias
NC_010322	2917599	2926311	PredictBias
NC_010322	2958968	2966300	PredictBias
NC_010322	3078669	3100459	PredictBias
NC_010322	3162631	3175429	PredictBias
NC_010322	3238330	3255446	PredictBias
NC_010322	3282497	3354490	PredictBias
NC_010322	3370965	3384271	PredictBias
NC_010322	3388830	3395834	PredictBias
NC_010322	3421138	3430598	PredictBias
NC_010322	3502847	3509268	PredictBias
NC_010322	3531069	3550098	PredictBias
NC_010322	3563106	3592601	PredictBias
NC_010322	3606556	3635854	PredictBias
NC_010322	3680525	3690999	PredictBias
NC_010322	3747787	3784565	PredictBias
NC_010322	3806662	3886743	PredictBias
NC_010322	3960957	3968636	PredictBias
NC_010322	4007474	4015536	PredictBias
NC_010322	4179244	4193189	PredictBias
NC_010322	4202311	4266783	PredictBias
NC_010322	4296878	4305974	PredictBias
NC_010322	4346152	4397140	PredictBias
NC_010322	4443194	4452886	PredictBias
NC_010322	4460135	4463171	PredictBias
NC_010322	4480198	4486423	PredictBias
NC_010322	4612516	4672559	PredictBias
NC_010322	4688055	4703466	PredictBias
NC_010322	4715910	4744541	PredictBias
NC_010322	4806788	4812621	PredictBias
NC_010322	4886408	4911882	PredictBias
NC_010322	4948155	4958905	PredictBias
NC_010322	5057741	5067038	PredictBias
NC_010322	5078111	5085803	PredictBias
NC_010322	5113387	5121072	PredictBias
NC_010322	5222607	5237771	PredictBias
NC_010322	5298003	5316630	PredictBias
NC_010322	5448111	5456411	PredictBias
NC_010322	5478570	5486302	PredictBias
NC_010322	5624709	5636362	PredictBias
NC_010322	5685077	5703001	PredictBias
NC_010322	5778218	5786501	PredictBias
NC_010322	5917941	5927151	PredictBias
NC_010322	5989759	5995305	PredictBias
NC_004741	57100	68593	PredictBias
NC_004741	221789	251628	PredictBias
